fire_year,current_size,fire_location_latitude,fire_location_longitude,assessment_hectares,fire_spread_rate,temperature,relative_humidity,wind_speed,fire_fighting_start_size,fire_origin_encoded,fire_type_encoded,general_cause_desc_encoded,weather_conditions_over_fire_encoded,temperature_encoded,relative_humidity_encoded,wind_speed_encoded,current_size_bin_encoded
2010,0.1,55.840367,-110.886183,0.5,2.0,25.0,18.0,0.0,0.5,4,2,10,3,0.7833333333333333,0.18,0.0,0
2010,89.0,54.900033,-114.17755,0.1,1.0,26.0,31.0,10.0,0.1,4,2,9,2,0.8,0.31,0.11111111111111112,10
2010,1.5,54.896933,-114.201617,0.1,1.0,26.0,31.0,10.0,0.1,4,2,9,2,0.8,0.31,0.11111111111111112,0
2010,2.5,54.858884,-112.290719,0.6,5.0,27.0,20.0,15.0,1.5,3,2,10,3,0.8166666666666667,0.2,0.16666666666666669,0
2010,0.01,54.675717,-110.561917,0.01,0.0,12.0,50.0,0.0,0.01,4,1,9,3,0.5666666666666667,0.5,0.0,0
2010,0.01,55.2006,-113.198917,0.01,0.0,18.0,70.0,3.0,0.01,4,2,9,2,0.6666666666666666,0.7000000000000001,0.03333333333333333,0
2010,0.01,56.42685,-111.05435,0.01,0.0,25.0,39.0,2.0,0.01,4,2,9,2,0.7833333333333333,0.39,0.022222222222222223,0
2010,0.4,56.451517,-116.1266,0.4,0.0,10.0,25.0,12.0,0.4,4,2,3,2,0.5333333333333333,0.25,0.13333333333333333,0
2010,0.55,56.477417,-116.414167,1.5,0.0,15.7,25.0,8.0,1.5,4,1,10,2,0.6283333333333333,0.25,0.08888888888888889,0
2010,0.1,56.9731,-117.749583,0.5,0.0,13.0,35.0,5.0,0.5,4,1,9,2,0.5833333333333333,0.35000000000000003,0.05555555555555556,0
2010,8.5,56.065,-116.78575,12.0,0.0,9.0,38.0,5.0,12.0,3,1,10,2,0.5166666666666666,0.38,0.05555555555555556,2
2010,0.1,56.47795,-116.414383,0.01,1.0,14.5,35.0,10.0,0.01,1,2,10,3,0.6083333333333333,0.35000000000000003,0.11111111111111112,0
2010,0.01,56.466033,-116.40005,0.01,0.0,9.0,47.0,2.0,0.01,4,2,10,3,0.5166666666666666,0.47000000000000003,0.022222222222222223,0
2010,0.2,56.436683,-117.344517,0.2,0.0,5.5,37.0,3.0,0.2,4,1,6,3,0.4583333333333333,0.37,0.03333333333333333,0
2010,0.1,56.468106,-116.405024,0.1,0.1,20.0,25.0,3.0,0.1,4,2,10,3,0.7,0.25,0.03333333333333333,0
2010,0.2,55.81475,-116.52235,0.2,0.0,17.0,38.0,16.0,0.2,4,2,9,3,0.6499999999999999,0.38,0.17777777777777778,0
2010,6.0,52.815333,-114.814183,4.8,0.5,8.8,14.0,10.0,4.8,4,2,9,2,0.5133333333333333,0.14,0.11111111111111112,1
2010,0.08,52.641252,-115.12514,0.01,0.0,24.0,15.0,18.0,0.08,4,1,4,2,0.7666666666666666,0.15,0.2,0
2010,3.7,52.446567,-115.792367,1.5,1.0,15.0,25.0,0.0,3.7,4,0,9,3,0.6166666666666667,0.25,0.0,0
2010,0.01,52.029917,-115.143967,0.01,0.0,20.6,22.0,4.0,0.01,4,2,9,2,0.71,0.22,0.044444444444444446,0
2010,1.3,52.676133,-115.3527,0.5,0.5,22.0,25.0,20.0,0.5,1,2,10,2,0.7333333333333333,0.25,0.22222222222222224,0
2010,0.01,52.502083,-116.10535,0.01,0.0,12.0,27.0,2.0,0.01,4,1,10,3,0.5666666666666667,0.27,0.022222222222222223,0
2010,5.0,52.197167,-114.7845,0.3,1.0,20.0,18.0,2.0,5.0,3,1,10,2,0.7,0.18,0.022222222222222223,1
2010,0.1,52.42805,-115.191417,0.1,0.0,12.0,54.0,5.0,0.1,4,2,9,2,0.5666666666666667,0.54,0.05555555555555556,0
2010,0.01,52.482067,-114.93695,0.01,0.0,19.0,90.0,5.0,0.01,4,2,6,3,0.6833333333333333,0.9,0.05555555555555556,0
2010,9.4,52.100633,-116.425667,5.0,2.0,25.0,26.0,22.0,5.0,4,2,9,2,0.7833333333333333,0.26,0.24444444444444446,2
2010,0.6,52.397401,-115.910077,1.0,0.5,7.0,30.0,10.0,1.0,4,2,9,3,0.4833333333333333,0.3,0.11111111111111112,0
2010,0.01,55.15235,-116.122337,0.01,0.0,7.0,45.0,5.0,0.01,2,2,10,2,0.4833333333333333,0.45,0.05555555555555556,0
2010,0.2,55.917883,-115.64955,0.2,1.0,11.0,45.0,15.0,0.2,1,2,10,2,0.5499999999999999,0.45,0.16666666666666669,0
2010,49.7,55.958967,-113.8351,7.0,1.0,8.0,42.0,8.0,8.0,4,2,10,2,0.5,0.42,0.08888888888888889,10
2010,5.8,55.355983,-115.660717,1.0,1.0,6.0,55.0,20.0,1.0,1,2,10,3,0.4666666666666667,0.55,0.22222222222222224,1
2010,2.1,55.39628,-116.076326,0.5,0.0,18.0,38.0,15.0,2.1,4,2,10,2,0.6666666666666666,0.38,0.16666666666666669,0
2010,1.3,55.396702,-116.080879,0.75,0.1,18.0,38.0,15.0,4.5,4,2,10,2,0.6666666666666666,0.38,0.16666666666666669,0
2010,45.13,55.609721,-116.251082,4.0,2.0,17.0,50.0,12.0,4.0,1,2,10,2,0.6499999999999999,0.5,0.13333333333333333,10
2010,12.6,55.39895,-116.1059,1.0,0.0,18.0,38.0,15.0,1.0,4,2,10,2,0.6666666666666666,0.38,0.16666666666666669,3
2010,0.5,55.402,-116.303283,0.5,2.0,12.0,38.0,15.0,0.5,3,2,10,2,0.5666666666666667,0.38,0.16666666666666669,0
2010,0.03,55.94875,-113.814183,0.03,1.0,16.0,32.0,8.0,0.03,4,2,10,2,0.6333333333333333,0.32,0.08888888888888889,0
2010,1.3,55.732267,-116.425083,1.2,0.1,21.0,30.0,5.0,1.2,4,2,9,2,0.7166666666666666,0.3,0.05555555555555556,0
2010,0.7,55.951667,-113.9175,0.5,1.0,15.0,32.0,5.0,0.7,1,1,10,2,0.6166666666666667,0.32,0.05555555555555556,0
2010,0.8,55.361933,-116.732017,0.8,1.0,21.0,23.0,2.0,0.8,4,2,10,2,0.7166666666666666,0.23,0.022222222222222223,0
2010,1.8,55.345003,-115.779078,0.8,4.0,11.0,25.0,10.0,1.8,1,2,10,2,0.5499999999999999,0.25,0.11111111111111112,0
2010,0.24,55.290833,-115.294667,0.2,1.0,22.0,14.0,3.0,0.2,3,1,10,2,0.7333333333333333,0.14,0.03333333333333333,0
2010,0.01,55.359833,-115.7915,0.01,1.0,14.0,41.0,0.0,0.01,1,1,10,2,0.6,0.41000000000000003,0.0,0
2010,9.5,55.3223,-116.518133,2.5,5.0,17.0,25.0,25.0,2.5,4,1,9,2,0.6499999999999999,0.25,0.2777777777777778,2
2010,3.6,55.639333,-116.096,1.5,5.0,24.0,28.0,10.0,1.5,3,2,9,2,0.7666666666666666,0.28,0.11111111111111112,0
2010,1.8,56.020588,-113.874911,1.0,1.0,8.0,62.0,10.0,1.0,4,2,5,2,0.5,0.62,0.11111111111111112,0
2010,11.0,55.36205,-115.738917,10.0,0.0,23.0,31.0,8.0,10.3,1,2,10,2,0.75,0.31,0.08888888888888889,2
2010,0.01,55.98115,-113.89205,0.01,0.0,23.0,24.0,13.0,0.01,4,1,10,3,0.75,0.24,0.14444444444444446,0
2010,0.4,56.011516,-113.897398,0.4,2.0,22.0,34.0,15.0,0.4,4,2,10,0,0.7333333333333333,0.34,0.16666666666666669,0
2010,2.0,55.286199,-116.8662,2.0,3.0,28.0,27.0,8.0,2.0,3,2,10,2,0.8333333333333333,0.27,0.08888888888888889,0
2010,0.4,55.28485,-116.848,0.4,0.0,25.0,25.0,15.0,0.4,3,1,10,2,0.7833333333333333,0.25,0.16666666666666669,0
2010,0.1,55.402,-116.3035,0.1,1.0,22.0,30.0,10.0,0.1,3,2,10,2,0.7333333333333333,0.3,0.11111111111111112,0
2010,0.1,55.909283,-115.640767,0.1,1.0,11.0,51.0,50.0,0.1,1,2,10,3,0.5499999999999999,0.51,0.5555555555555556,0
2010,0.5,55.909167,-115.634567,0.5,0.0,8.0,35.0,10.0,0.5,1,2,10,3,0.5,0.35000000000000003,0.11111111111111112,0
2010,0.01,55.342983,-115.792033,0.01,1.0,10.0,40.0,10.0,0.01,1,2,10,3,0.5333333333333333,0.4,0.11111111111111112,0
2010,0.3,55.185,-116.184167,0.3,1.0,13.0,31.0,4.0,0.3,2,2,10,3,0.5833333333333333,0.31,0.044444444444444446,0
2010,7.8,55.325836,-115.798925,10.0,2.0,10.0,55.0,7.0,10.0,1,2,10,3,0.5333333333333333,0.55,0.07777777777777778,1
2010,0.3,55.9108,-115.63425,0.5,1.0,15.0,29.0,2.0,0.5,1,2,10,3,0.6166666666666667,0.29,0.022222222222222223,0
2010,0.94,55.913833,-115.650667,2.2,2.5,15.0,27.0,2.0,2.2,1,2,10,2,0.6166666666666667,0.27,0.022222222222222223,0
2010,0.2,55.912883,-115.64855,0.2,1.0,15.0,27.0,2.0,0.2,1,2,10,2,0.6166666666666667,0.27,0.022222222222222223,0
2010,0.1,55.802833,-116.355833,0.1,0.0,15.0,60.0,14.0,0.1,2,2,10,3,0.6166666666666667,0.6,0.15555555555555556,0
2010,0.01,55.5556,-116.141783,0.01,0.0,17.0,31.0,5.0,0.01,1,1,3,0,0.6499999999999999,0.31,0.05555555555555556,0
2010,0.2,55.18725,-116.171067,0.2,1.0,14.0,28.0,12.0,0.2,2,2,10,3,0.6,0.28,0.13333333333333333,0
2010,0.1,55.908112,-115.638853,0.1,0.0,18.0,55.0,15.0,0.1,1,2,9,3,0.6666666666666666,0.55,0.16666666666666669,0
2010,4.01,55.910633,-113.8672,0.3,2.0,17.0,30.0,10.0,0.4,1,2,10,2,0.6499999999999999,0.3,0.11111111111111112,1
2010,0.01,55.276,-116.811133,0.01,0.0,22.5,20.0,13.0,0.02,4,2,10,2,0.7416666666666667,0.2,0.14444444444444446,0
2010,0.2,55.804017,-116.359883,0.2,1.0,19.0,22.0,5.0,0.2,2,2,10,2,0.6833333333333333,0.22,0.05555555555555556,0
2010,0.01,55.938183,-115.32885,0.01,0.0,16.0,35.0,10.0,0.01,1,1,10,2,0.6333333333333333,0.35000000000000003,0.11111111111111112,0
2010,0.05,55.93395,-115.36255,0.05,0.1,20.0,47.0,33.0,0.3,1,2,10,2,0.7,0.47000000000000003,0.3666666666666667,0
2010,0.4,55.401733,-116.42725,0.4,0.1,26.0,25.0,15.0,0.4,3,2,10,0,0.8,0.25,0.16666666666666669,0
2010,0.9,56.537517,-116.0553,0.1,2.0,18.0,45.0,12.0,0.1,4,2,6,3,0.6666666666666666,0.45,0.13333333333333333,0
2010,0.01,55.399,-114.731,0.01,0.1,26.0,35.0,20.0,0.01,4,2,6,2,0.8,0.35000000000000003,0.22222222222222224,0
2010,0.5,56.136833,-113.859,0.4,1.0,20.0,30.0,5.0,0.4,3,2,10,3,0.7,0.3,0.05555555555555556,0
2010,0.1,55.90405,-115.646867,0.1,0.0,19.6,30.0,4.0,0.1,4,2,9,3,0.6933333333333334,0.3,0.044444444444444446,0
2010,0.01,55.978817,-113.870783,0.01,0.0,12.0,85.0,0.0,0.01,4,2,10,2,0.5666666666666667,0.85,0.0,0
2010,0.15,55.636133,-116.402533,0.05,1.0,22.0,39.0,3.0,0.15,4,2,10,0,0.7333333333333333,0.39,0.03333333333333333,0
2010,0.1,55.251883,-116.219917,0.1,0.1,24.0,37.0,4.0,0.1,2,2,10,0,0.7666666666666666,0.37,0.044444444444444446,0
2010,0.01,56.683867,-114.610783,0.2,0.0,25.0,36.0,5.0,0.2,4,2,10,2,0.7833333333333333,0.36,0.05555555555555556,0
2010,0.01,55.32145,-115.270683,0.01,0.0,27.2,46.0,0.0,0.01,4,2,10,2,0.82,0.46,0.0,0
2010,0.01,55.2941,-114.862267,0.01,0.0,19.0,66.0,0.0,0.01,4,2,6,2,0.6833333333333333,0.66,0.0,0
2010,0.1,55.20475,-116.20655,0.1,1.0,25.0,45.0,6.0,0.1,3,2,10,3,0.7833333333333333,0.45,0.06666666666666667,0
2010,0.01,56.246717,-113.770667,0.01,0.0,25.0,54.0,5.0,0.01,4,1,9,2,0.7833333333333333,0.54,0.05555555555555556,0
2010,0.01,56.832167,-115.4545,0.01,0.0,23.0,35.0,20.0,0.01,4,2,6,2,0.75,0.35000000000000003,0.22222222222222224,0
2010,0.01,55.890183,-115.827467,0.01,0.5,14.5,76.0,2.0,0.01,4,1,9,2,0.6083333333333333,0.76,0.022222222222222223,0
2010,0.02,55.9347,-115.376317,0.02,0.0,14.0,85.0,0.0,0.02,2,1,10,2,0.6,0.85,0.0,0
2010,0.01,55.400983,-116.124083,0.01,0.0,19.0,25.0,20.0,0.01,1,2,9,2,0.6833333333333333,0.25,0.22222222222222224,0
2010,53.3,56.435483,-115.306,5.0,0.1,14.0,66.0,10.0,80.0,4,2,9,2,0.6,0.66,0.11111111111111112,10
2010,7.9,56.282194,-115.700749,1.0,0.0,8.0,52.0,0.0,1.0,4,1,9,2,0.5,0.52,0.0,1
2010,3.3,55.343163,-116.59221,3.0,3.0,13.0,43.0,19.0,3.0,3,2,10,2,0.5833333333333333,0.43,0.2111111111111111,0
2010,0.01,55.410533,-116.010983,0.01,0.0,2.0,58.0,5.0,0.01,4,1,9,2,0.39999999999999997,0.58,0.05555555555555556,0
2010,0.3,55.641917,-115.967867,0.01,0.5,3.0,95.0,5.0,0.1,3,1,9,2,0.41666666666666663,0.9500000000000001,0.05555555555555556,0
2010,12.3,55.631317,-115.967567,30.0,0.0,9.0,40.0,30.0,30.0,3,2,10,2,0.5166666666666666,0.4,0.33333333333333337,3
2010,0.93,55.1157,-115.302467,2.0,1.0,4.0,52.0,5.0,2.0,4,2,1,2,0.4333333333333333,0.52,0.05555555555555556,0
2010,0.3,54.238517,-116.787167,0.3,0.0,6.0,37.0,20.0,0.3,4,2,1,0,0.4666666666666667,0.37,0.22222222222222224,0
2010,21.2,54.1884,-115.785217,15.0,0.5,16.0,40.0,5.0,15.0,4,2,9,3,0.6333333333333333,0.4,0.05555555555555556,5
2010,0.01,54.153383,-115.681683,0.01,0.0,7.2,49.0,0.0,0.01,4,2,9,3,0.48666666666666664,0.49,0.0,0
2010,0.15,54.379167,-116.9895,0.5,0.0,20.0,40.0,15.0,0.5,4,1,6,3,0.7,0.4,0.16666666666666669,0
2010,0.3,54.748433,-116.720067,0.3,0.5,22.0,38.0,7.0,0.3,4,2,6,3,0.7333333333333333,0.38,0.07777777777777778,0
2010,3.6,54.198267,-115.259733,0.1,0.5,22.0,30.0,5.0,0.1,4,2,9,2,0.7333333333333333,0.3,0.05555555555555556,0
2010,2.7,53.972667,-115.831833,2.7,0.0,15.0,39.0,10.0,2.7,4,1,9,2,0.6166666666666667,0.39,0.11111111111111112,0
2009,0.2,51.203817,-114.942567,0.2,0.1,8.0,30.0,15.0,0.2,1,2,10,3,0.5,0.3,0.16666666666666669,0
2009,0.01,51.203217,-114.941417,0.01,9.0,15.0,37.0,0.0,0.01,1,2,10,2,0.6166666666666667,0.37,0.0,0
2009,0.02,49.066883,-113.6077,0.02,0.1,15.0,59.0,30.0,0.02,3,1,10,2,0.6166666666666667,0.59,0.33333333333333337,0
2009,0.02,49.911183,-114.505683,0.01,1.0,23.0,15.0,40.0,0.01,4,2,9,2,0.75,0.15,0.4444444444444445,0
2009,0.01,50.262917,-114.318333,0.01,0.0,5.0,100.0,0.0,0.01,4,2,9,4,0.44999999999999996,1.0,0.0,0
2009,0.05,51.047367,-115.157333,0.01,0.0,24.0,23.0,15.0,0.05,4,2,9,2,0.7666666666666666,0.23,0.16666666666666669,0
2009,0.2,51.632933,-115.159717,0.1,0.1,13.0,58.0,3.0,0.1,4,2,3,2,0.5833333333333333,0.58,0.03333333333333333,0
2009,0.03,51.138183,-114.877217,0.03,0.0,27.0,32.0,2.0,0.03,1,1,10,2,0.8166666666666667,0.32,0.022222222222222223,0
2009,0.01,50.284733,-114.546917,0.01,0.1,25.0,31.0,10.0,0.01,4,1,9,2,0.7833333333333333,0.31,0.11111111111111112,0
2009,0.1,51.159,-114.8553,0.1,0.0,27.0,30.0,10.0,0.1,1,2,10,2,0.8166666666666667,0.3,0.11111111111111112,0
2009,0.4,51.105583,-115.03935,0.2,0.5,18.0,30.0,25.0,0.2,3,2,9,3,0.6666666666666666,0.3,0.2777777777777778,0
2009,0.01,51.096717,-115.108,0.01,0.0,-4.0,60.0,0.0,0.01,5,1,9,3,0.3,0.6,0.0,0
2009,0.02,51.006083,-115.287717,0.02,0.1,6.0,80.0,10.0,0.02,5,1,9,3,0.4666666666666667,0.8,0.11111111111111112,0
2009,0.01,51.14665,-114.872917,0.01,0.0,1.0,98.0,10.0,0.01,1,2,3,3,0.3833333333333333,0.98,0.11111111111111112,0
2009,0.01,51.31345,-114.965417,0.01,0.0,2.0,65.0,5.0,0.01,4,1,9,2,0.39999999999999997,0.65,0.05555555555555556,0
2009,0.01,51.039683,-115.026567,0.01,0.0,0.0,75.0,10.0,0.01,4,2,3,3,0.36666666666666664,0.75,0.11111111111111112,0
2009,0.01,51.032567,-115.039083,0.01,0.0,0.0,75.0,10.0,0.01,5,2,3,3,0.36666666666666664,0.75,0.11111111111111112,0
2009,0.2,51.039717,-115.026583,0.2,0.0,1.0,50.0,5.0,0.2,4,2,3,3,0.3833333333333333,0.5,0.05555555555555556,0
2009,0.9,51.087567,-115.02225,1.0,0.5,12.0,35.0,15.0,1.0,1,2,10,2,0.5666666666666667,0.35000000000000003,0.16666666666666669,0
2009,0.01,51.149317,-114.9086,0.01,0.0,10.0,30.0,25.0,0.01,1,1,9,3,0.5333333333333333,0.3,0.2777777777777778,0
2009,0.02,53.462633,-117.533333,0.02,0.1,16.0,25.0,8.0,0.02,4,1,5,4,0.6333333333333333,0.25,0.08888888888888889,0
2009,4.8,53.208545,-116.806876,2.0,5.0,20.0,30.0,5.0,2.0,4,2,4,2,0.7,0.3,0.05555555555555556,1
2009,0.4,53.390483,-117.571617,0.4,0.0,18.0,25.0,20.0,0.01,4,2,9,3,0.6666666666666666,0.25,0.22222222222222224,0
2009,3.83,53.479,-116.116667,0.2,4.0,21.0,40.0,15.0,0.2,4,2,4,2,0.7166666666666666,0.4,0.16666666666666669,0
2009,0.38,53.36815,-117.708383,0.5,2.0,18.0,30.0,15.0,0.2,3,2,8,2,0.6666666666666666,0.3,0.16666666666666669,0
2009,0.01,53.39145,-117.569883,0.01,0.0,18.5,25.0,12.0,0.01,4,1,9,2,0.675,0.25,0.13333333333333333,0
2009,32.7,53.617833,-115.811667,5.0,5.0,19.0,24.0,20.0,5.0,4,0,6,2,0.6833333333333333,0.24,0.22222222222222224,8
2009,0.01,53.40873,-117.78275,0.01,0.0,4.0,70.0,9.0,0.01,4,2,6,3,0.4333333333333333,0.7000000000000001,0.1,0
2009,0.01,53.749933,-116.617283,0.01,0.0,25.0,33.0,5.0,0.01,4,2,10,2,0.7833333333333333,0.33,0.05555555555555556,0
2009,0.1,53.921667,-118.936167,0.1,0.5,19.0,35.0,1.0,0.1,4,2,9,3,0.6833333333333333,0.35000000000000003,0.011111111111111112,0
2009,0.01,53.551112,-116.543612,0.01,0.0,15.5,62.0,10.0,0.01,4,2,6,4,0.625,0.62,0.11111111111111112,0
2009,0.01,53.49445,-116.49805,0.01,0.0,14.5,48.0,8.0,0.01,4,2,6,3,0.6083333333333333,0.48,0.08888888888888889,0
2009,0.01,53.443617,-115.580233,0.01,0.1,6.0,70.0,4.0,0.01,4,1,9,0,0.4666666666666667,0.7000000000000001,0.044444444444444446,0
2009,22.3,55.06025,-118.7105,3.0,1.0,19.0,28.0,12.0,3.0,4,2,9,2,0.6833333333333333,0.28,0.13333333333333333,5
2009,0.2,55.081122,-117.791798,0.2,0.1,18.0,27.0,0.0,0.2,3,2,10,3,0.6666666666666666,0.27,0.0,0
2009,23.66,55.81286,-119.81071,2.0,2.0,20.0,28.0,10.0,2.0,3,2,10,3,0.7,0.28,0.11111111111111112,5
2009,5.7,54.7936,-117.129367,6.0,1.0,20.0,40.0,5.0,6.0,3,2,10,2,0.7,0.4,0.05555555555555556,1
2009,0.3,55.078683,-117.618717,0.1,0.5,26.0,27.0,11.0,0.1,3,1,10,2,0.8,0.27,0.12222222222222223,0
2009,1.7,55.644443,-119.2125,0.2,0.0,16.0,41.0,25.0,0.8,4,2,6,2,0.6333333333333333,0.41000000000000003,0.2777777777777778,0
2009,1.2,54.826317,-119.71525,0.7,2.0,15.0,41.0,5.0,0.7,4,1,3,2,0.6166666666666667,0.41000000000000003,0.05555555555555556,0
2009,0.03,55.035567,-118.59465,0.03,0.1,16.0,56.0,5.0,0.03,4,1,9,3,0.6333333333333333,0.56,0.05555555555555556,0
2009,0.01,55.06565,-118.703767,0.01,0.0,17.0,40.0,20.0,0.01,4,2,9,2,0.6499999999999999,0.4,0.22222222222222224,0
2009,0.01,55.897917,-119.039083,0.01,0.0,9.0,71.0,5.0,0.01,4,1,9,2,0.5166666666666666,0.71,0.05555555555555556,0
2009,0.01,55.11975,-118.194767,0.01,0.0,13.5,58.0,8.0,0.01,3,2,10,3,0.5916666666666667,0.58,0.08888888888888889,0
2009,0.01,55.0436,-118.6018,0.01,0.0,-1.0,51.0,0.0,0.01,4,1,9,3,0.35,0.51,0.0,0
2009,0.75,58.705917,-118.6914,0.75,0.5,14.0,30.0,10.0,0.75,1,2,3,3,0.6,0.3,0.11111111111111112,0
2009,1.67,58.697771,-118.685829,0.5,0.5,7.4,39.0,13.0,0.5,1,2,10,3,0.49,0.39,0.14444444444444446,0
2009,2.52,58.712309,-118.713996,0.5,1.0,11.0,41.0,19.0,0.5,1,2,10,3,0.5499999999999999,0.41000000000000003,0.2111111111111111,0
2009,13.31,58.708697,-118.685829,0.25,0.5,14.6,32.0,10.0,0.25,1,2,10,3,0.61,0.32,0.11111111111111112,3
2009,0.7,58.548083,-115.160733,0.7,0.0,11.0,30.0,6.0,0.7,1,2,10,2,0.5499999999999999,0.3,0.06666666666666667,0
2009,38.86,58.702983,-118.66815,5.0,0.5,10.0,50.0,10.0,5.0,1,2,10,3,0.5333333333333333,0.5,0.11111111111111112,9
2009,0.01,58.6987,-118.686617,0.01,0.0,14.0,40.0,5.0,0.01,1,2,10,2,0.6,0.4,0.05555555555555556,0
2009,0.1,58.704483,-118.690117,0.01,0.1,20.0,45.0,8.0,0.01,1,2,10,2,0.7,0.45,0.08888888888888889,0
2009,0.45,58.70435,-118.687533,0.45,0.1,20.0,45.0,8.0,0.45,1,2,10,2,0.7,0.45,0.08888888888888889,0
2009,0.1,58.7054,-118.685867,0.1,0.1,21.0,43.0,7.0,0.1,1,2,10,2,0.7166666666666666,0.43,0.07777777777777778,0
2009,0.2,58.711083,-118.704033,0.2,0.1,21.0,40.0,6.0,0.2,1,2,10,2,0.7166666666666666,0.4,0.06666666666666667,0
2009,0.2,58.71455,-118.75685,0.2,0.5,21.0,43.0,8.0,0.2,1,2,10,2,0.7166666666666666,0.43,0.08888888888888889,0
2009,0.1,58.467346,-114.52339,0.1,0.5,18.0,34.0,4.0,0.1,1,2,10,2,0.6666666666666666,0.34,0.044444444444444446,0
2009,0.4,58.7071,-118.6924,0.4,1.0,19.0,30.0,10.0,0.4,1,2,10,2,0.6833333333333333,0.3,0.11111111111111112,0
2009,0.1,58.706783,-118.6872,0.1,1.0,19.0,30.0,5.0,0.1,1,2,10,2,0.6833333333333333,0.3,0.05555555555555556,0
2009,0.3,58.7085,-118.689133,0.3,1.0,19.0,30.0,5.0,0.3,1,2,10,2,0.6833333333333333,0.3,0.05555555555555556,0
2009,0.2,58.7191,-118.74965,0.2,1.0,22.0,26.0,5.0,0.2,1,2,10,2,0.7333333333333333,0.26,0.05555555555555556,0
2009,0.2,58.6966,-118.67995,0.2,0.5,24.0,26.0,8.0,0.2,1,2,10,2,0.7666666666666666,0.26,0.08888888888888889,0
2009,0.1,58.712117,-118.68095,0.1,1.0,24.0,27.0,5.0,0.1,1,2,10,2,0.7666666666666666,0.27,0.05555555555555556,0
2009,0.01,58.693167,-118.6718,0.01,0.0,15.0,38.0,0.0,0.01,1,1,10,2,0.6166666666666667,0.38,0.0,0
2009,1.0,58.460122,-114.52339,1.0,1.0,18.0,40.0,15.0,1.0,1,2,10,2,0.6666666666666666,0.4,0.16666666666666669,0
2009,0.5,58.7067,-118.687883,0.5,0.0,8.0,24.0,2.0,0.5,1,2,10,3,0.5,0.24,0.022222222222222223,0
2009,0.01,58.467346,-114.52339,0.01,0.0,15.0,35.0,10.0,0.01,1,2,10,0,0.6166666666666667,0.35000000000000003,0.11111111111111112,0
2009,0.9,58.720683,-118.696617,0.5,0.1,17.0,30.0,10.0,0.5,1,2,10,2,0.6499999999999999,0.3,0.11111111111111112,0
2009,0.3,58.46855,-114.52685,0.3,0.5,18.0,35.0,0.0,0.3,1,2,10,0,0.6666666666666666,0.35000000000000003,0.0,0
2009,0.01,58.720683,-118.696617,0.01,0.1,17.0,30.0,0.0,0.1,1,2,10,2,0.6499999999999999,0.3,0.0,0
2009,0.01,58.720683,-118.696617,0.01,0.1,17.0,30.0,0.0,0.1,1,2,10,2,0.6499999999999999,0.3,0.0,0
2009,0.01,58.71105,-118.692033,0.01,0.1,16.0,30.0,0.0,0.05,1,2,10,2,0.6333333333333333,0.3,0.0,0
2009,0.5,58.720683,-118.696617,0.5,0.1,15.0,35.0,10.0,0.5,1,2,10,2,0.6166666666666667,0.35000000000000003,0.11111111111111112,0
2009,0.1,58.720683,-118.696617,0.1,0.1,15.0,35.0,10.0,0.1,1,2,10,2,0.6166666666666667,0.35000000000000003,0.11111111111111112,0
2009,0.01,58.70545,-118.68535,0.01,0.1,3.0,80.0,0.0,0.01,1,2,3,3,0.41666666666666663,0.8,0.0,0
2009,0.3,58.697433,-118.68555,0.3,0.1,15.0,40.0,5.0,0.03,1,2,3,2,0.6166666666666667,0.4,0.05555555555555556,0
2009,0.05,58.46815,-114.5227,0.05,2.0,12.0,31.0,14.0,0.05,1,2,3,2,0.5666666666666667,0.31,0.15555555555555556,0
2009,0.01,58.467346,-114.565393,0.01,0.5,8.0,50.0,0.0,0.01,1,2,3,2,0.5,0.5,0.0,0
2009,0.2,58.4622,-114.566917,0.2,0.1,15.0,30.0,0.0,0.2,1,2,3,2,0.6166666666666667,0.3,0.0,0
2009,0.2,58.465967,-114.549717,0.2,0.1,15.0,30.0,0.0,0.2,1,2,3,2,0.6166666666666667,0.3,0.0,0
2009,0.25,58.708833,-118.6926,0.25,0.1,16.0,28.0,3.0,0.25,1,2,3,2,0.6333333333333333,0.28,0.03333333333333333,0
2009,0.75,58.717633,-118.717067,0.75,0.1,14.0,28.0,2.0,0.75,1,2,3,2,0.6,0.28,0.022222222222222223,0
2009,0.3,58.714115,-118.710518,0.3,0.5,14.0,40.0,5.0,0.3,1,2,3,2,0.6,0.4,0.05555555555555556,0
2009,0.8,58.71925,-118.692167,0.8,1.0,15.0,40.0,5.0,0.8,1,2,3,2,0.6166666666666667,0.4,0.05555555555555556,0
2009,0.01,58.697733,-118.68605,0.01,0.1,15.0,35.0,0.0,0.01,1,2,3,2,0.6166666666666667,0.35000000000000003,0.0,0
2009,4.26,58.33235,-115.444983,2.5,2.0,6.0,32.0,10.0,2.5,4,1,5,3,0.4666666666666667,0.32,0.11111111111111112,1
2009,0.1,58.69705,-118.685383,0.1,0.0,16.0,27.0,0.0,0.1,1,2,3,2,0.6333333333333333,0.27,0.0,0
2009,25.74,58.45,-114.54,1.8,1.0,14.0,35.0,6.0,1.8,1,1,3,3,0.6,0.35000000000000003,0.06666666666666667,6
2009,0.21,58.46185,-114.5438,0.21,0.8,14.0,28.0,28.0,0.2,1,2,3,3,0.6,0.28,0.3111111111111111,0
